nk,k,coord,n_samples,psi[0]_mean,psi[0]_sem,Jpsi[0]_y_mean,Jpsi[0]_y_sem,vx_mean,vx_sem,pi_xy_mean,pi_xy_sem
12,0.018407769454627694,704.0,72,0.009672433453645225,4.309298279816574e-05,-0.00020408185509066315,2.88190334992092e-08,5.219242296003648e-06,4.097950637234237e-05,1.1208295360771756e-06,5.032541940797294e-07
12,0.018407769454627694,725.3333333333333,72,0.017898596567891834,4.4230992349750206e-05,-0.00015620192372873493,2.869627597951167e-08,1.157153497182548e-05,4.086623468525943e-05,6.117307468465699e-07,5.207838219330952e-07
12,0.018407769454627694,746.6666666666666,72,0.023393854586689675,4.5512069120194025e-05,-8.454428143504005e-05,2.8606950727620826e-08,5.1366827688703616e-06,4.1023453214460884e-05,-1.5056941504535306e-07,4.74424969051007e-07
12,0.018407769454627694,768.0,72,0.025325076237530334,4.6267599067043215e-05,-1.2498562847681959e-08,2.878646423621666e-08,2.171271832274325e-06,3.918875912104788e-05,-2.713100871954468e-07,4.4164746988048383e-07
12,0.018407769454627694,789.3333333333333,72,0.023397800651844124,4.6200208242685585e-05,8.452177694319019e-05,2.9194249061736946e-08,1.2170503964226131e-06,3.698416918994779e-05,-7.895701305427241e-07,4.327241619353663e-07
12,0.018407769454627694,810.6666666666666,72,0.017908137984433,4.5544745651269174e-05,0.00015618489478289065,2.921948344337985e-08,-1.3980094931336336e-05,3.743312891268318e-05,-1.0691524331362262e-06,4.915365873665287e-07
12,0.018407769454627694,832.0,72,0.009694943654876415,4.481209381108798e-05,0.00020406790968749747,2.8835912995125265e-08,-2.4426768748128068e-05,3.784538607459596e-05,8.043210187774337e-08,4.398440759417249e-07
12,0.018407769454627694,853.3333333333333,72,3.4740874574066906e-06,4.4294364771965535e-05,0.00022088168871194417,2.875467513638331e-08,-2.4250450560566334e-05,3.6412792629668426e-05,7.606531595842237e-07,4.935746138883813e-07
12,0.018407769454627694,874.6666666666666,72,-0.009693888763114812,4.372769198106251e-05,0.00020406548137977823,2.8950689268448847e-08,-3.513917674491031e-05,3.5451128991883015e-05,-1.5730575215812532e-07,4.7224365788215615e-07
12,0.018407769454627694,896.0,72,-0.017914941306306303,4.310275306491784e-05,0.00015618101638091252,2.8898369032093602e-08,-4.6246575966205235e-05,3.5913350722190846e-05,-5.90130478279756e-07,4.822117121959152e-07
12,0.018407769454627694,917.3333333333333,72,-0.023405656680438355,4.264014914654114e-05,8.451858157253544e-05,2.8869368278587085e-08,-4.505135841718028e-05,3.719340847819967e-05,-1.0691393673252095e-07,5.144788319587495e-07
12,0.018407769454627694,938.6666666666666,72,-0.02533306113766233,4.209293887076716e-05,-1.4752383393513619e-08,2.9124721046473688e-08,-5.078661005810864e-05,3.641600383884426e-05,-2.6863883339366285e-07,5.638141586781115e-07
12,0.018407769454627694,960.0,72,-0.023403589125761022,4.1348091857485287e-05,-8.454910593213373e-05,2.9360005343217672e-08,-6.0734802561552777e-05,3.5511909737960555e-05,-6.665133969254364e-07,6.408302701466446e-07
12,0.018407769454627694,981.3333333333333,72,-0.017911307166721156,4.0513753287413054e-05,-0.00015621206087523297,2.948197188683209e-08,-5.7435210956043813e-05,3.624139813048957e-05,-5.459074398974493e-07,4.827757439490734e-07
12,0.018407769454627694,1002.6666666666666,72,-0.009694740490351884,3.961997564837822e-05,-0.00020409504203161363,2.9503710040430035e-08,-4.768097387937408e-05,3.7677593093259975e-05,-4.948159806058126e-07,4.669657468259643e-07
12,0.018407769454627694,1024.0,72,-1.997274665296123e-06,3.884250501191906e-05,-0.00022091057349477754,2.9295445566084217e-08,-3.4792620907602306e-05,3.835029820956898e-05,-1.2739336570506015e-07,4.874173955404495e-07
12,0.018407769454627694,1045.3333333333333,72,0.009695312590856459,3.833833356422378e-05,-0.00020409664473590238,2.8965686474826287e-08,-2.151236725603352e-05,3.8833873776910715e-05,6.928078170219697e-07,4.0287324140305667e-07
12,0.018407769454627694,1066.6666666666665,72,0.01791820700995396,3.82340332875401e-05,-0.00015621182879478206,2.8917081989187823e-08,-2.4551898107878217e-05,3.993040484153911e-05,4.5188525960426866e-07,5.285047607869791e-07
12,0.018407769454627694,1088.0,72,0.023411449638207297,3.831979957928388e-05,-8.45480281354677e-05,2.9228397373115948e-08,-3.307353899078881e-05,4.081354392591563e-05,-3.50944869654754e-07,5.359893633948469e-07
12,0.018407769454627694,1109.3333333333333,72,0.02534133013124695,3.8265367727083986e-05,-1.511883844838746e-08,2.9455193651435378e-08,-2.6616122245119508e-05,4.213992961929166e-05,1.3631228004277733e-07,4.433987557342577e-07
12,0.018407769454627694,1130.6666666666665,72,0.023418027278888764,3.792591437536883e-05,8.45182199550491e-05,2.9190664518953385e-08,-2.294077150752014e-05,4.389299371141122e-05,6.993975615975825e-07,4.578061617008584e-07
12,0.018407769454627694,1152.0,72,0.017934989532109716,3.713606922172438e-05,0.00015618020948144842,2.8987254837219824e-08,-3.15567186425876e-05,4.46557243681435e-05,3.527146101689764e-08,5.132059709473605e-07
12,0.018407769454627694,1173.3333333333333,72,0.009725787447210608,3.600630161743756e-05,0.00020406197009517963,2.9190204983145227e-08,-3.1138169952189446e-05,4.468962740110569e-05,-1.7505220888557775e-07,4.826728325636835e-07
12,0.018407769454627694,1194.6666666666665,72,3.8971661252446615e-05,3.499305866985429e-05,0.00022087776213001328,2.9278493808024014e-08,-2.2415776383225208e-05,4.3683555975736554e-05,3.4992502341861756e-07,4.4271288537451716e-07
12,0.018407769454627694,1216.0,72,-0.00965209311174478,3.4412134358414695e-05,0.0002040647100832966,2.918358244211666e-08,-2.0491624669871647e-05,4.2410520249230796e-05,1.0252935819368599e-07,4.4138727178395717e-07
12,0.018407769454627694,1237.3333333333333,72,-0.01787217067511734,3.416417967079374e-05,0.00015617911587153223,2.936302691905262e-08,-2.1679806519866785e-05,4.249743428956821e-05,-2.6913534185865575e-07,5.212642491845208e-07
12,0.018407769454627694,1258.6666666666665,72,-0.02336768479366563,3.4169439265740905e-05,8.451555249082615e-05,2.9490246578131843e-08,-2.349891837128655e-05,4.347192627280281e-05,-3.5926964126136364e-08,4.840281662768726e-07
12,0.018407769454627694,1280.0,72,-0.02529980075335496,3.4417319719315577e-05,-1.4888997506114014e-08,2.950127250344359e-08,-2.8801135350295995e-05,4.316248877031338e-05,-1.1676702685426128e-07,5.38823285879e-07
12,0.018407769454627694,1301.3333333333333,72,-0.023373090238069653,3.4390776864975765e-05,-8.454740014928494e-05,2.978139796144475e-08,-3.467668766431905e-05,4.295121820179516e-05,-2.2279709140604056e-07,5.106926569453769e-07
12,0.018407769454627694,1322.6666666666665,72,-0.01787986436595902,3.396049968772768e-05,-0.0001562095357031012,2.9672346008833303e-08,-4.096332728173951e-05,4.392937822450072e-05,1.3343491131744913e-07,5.079888699151402e-07
12,0.018407769454627694,1344.0,72,-0.009658512119415328,3.3923351754889065e-05,-0.00020408908409136068,2.8919674704490744e-08,-4.2166023887262905e-05,4.457224249994791e-05,5.004357909747745e-08,5.190733286424789e-07
12,0.018407769454627694,1365.3333333333333,72,3.533689925299009e-05,3.43303256424739e-05,-0.000220903203063325,2.870870291269233e-08,-3.19754713906189e-05,4.428976939566557e-05,-2.3247419354375008e-07,5.499553978090735e-07
12,0.018407769454627694,1386.6666666666665,72,0.009727217385617479,3.470382668625539e-05,-0.0002040912917745903,2.9156121989353443e-08,-2.60833922799809e-05,4.367224938878156e-05,3.8776251201625e-08,5.547609615191198e-07
12,0.018407769454627694,1408.0,72,0.01794529148391398,3.546192269047816e-05,-0.00015620635293174897,2.9273641442314278e-08,-3.515506088571488e-05,4.326330784604602e-05,2.5684481201868163e-07,4.789246160402454e-07
12,0.018407769454627694,1429.3333333333333,72,0.023436596681300704,3.649422576010563e-05,-8.454240861483804e-05,2.9247485300898465e-08,-4.232905491045735e-05,4.257952494111112e-05,3.3380881466186814e-07,5.14423408513401e-07
12,0.018407769454627694,1450.6666666666665,72,0.025363871409474867,3.714436672530718e-05,-1.277012961912578e-08,2.94697199216433e-08,-3.817538626047344e-05,4.197311756292869e-05,2.8730307463015203e-07,5.960791455567357e-07
12,0.018407769454627694,1472.0,72,0.023438005930493885,3.7565863816916695e-05,8.451915704341523e-05,2.9290590529213525e-08,-2.8182092184302284e-05,4.1742345076156344e-05,-6.509761387944471e-07,5.307044294258773e-07
12,0.018407769454627694,1493.3333333333333,72,0.017953946372826515,3.79904038425041e-05,0.0001561824157271505,2.8895083302679106e-08,-1.481693123110165e-05,4.129734157874268e-05,-1.4209745221604701e-06,5.043917715846919e-07
12,0.018407769454627694,1514.6666666666665,72,0.009744394827864575,3.827577458717804e-05,0.00020406267314737947,2.8866909845300057e-08,-1.0254455470812339e-05,4.063075886907397e-05,-7.894215166696662e-07,5.507576936880826e-07
12,0.018407769454627694,1536.0,72,5.824508803197736e-05,3.8705018498147766e-05,0.00022087650290374475,2.8775232986929067e-08,-2.380788722923677e-05,3.943539533652302e-05,-2.1481035700330438e-07,5.58825662916559e-07
12,0.018407769454627694,1557.3333333333333,72,-0.00963148421857369,3.952445900214408e-05,0.00020406683716186157,2.860875448504299e-08,-3.473282710450632e-05,3.854061658177999e-05,-1.7069845275218914e-07,4.624349249321066e-07
12,0.018407769454627694,1578.6666666666665,72,-0.01785033809018603,4.043371683356402e-05,0.0001561871456549938,2.8752774880326702e-08,-2.559205385519351e-05,3.821275386923327e-05,4.1531369328037985e-07,4.993083612654297e-07
12,0.018407769454627694,1600.0,72,-0.02334314367395261,4.1304845670442523e-05,8.452453572170812e-05,2.8935812271442443e-08,-1.0511812551456514e-05,3.785107946222443e-05,5.575846822192818e-07,5.204901944796141e-07
12,0.018407769454627694,1621.3333333333333,72,-0.02527227024808462,4.18411224400025e-05,-1.054548801703358e-08,2.8795427612041432e-08,-3.2143778034595947e-06,3.7139469354262614e-05,-1.4009758454972546e-07,4.995336817853242e-07
12,0.018407769454627694,1642.6666666666665,72,-0.023347394977073322,4.161860136215377e-05,-8.454595251150074e-05,2.8861467006841107e-08,-9.76977761739072e-07,3.6980608892105906e-05,-2.4407364299338084e-08,4.465948317055539e-07
12,0.018407769454627694,1664.0,72,-0.017861314581598467,4.089945608764833e-05,-0.00015620666362946436,2.8987758845091872e-08,-2.1331175725351696e-06,3.8207347877632444e-05,5.327183318993686e-07,4.783944063780231e-07
12,0.018407769454627694,1685.3333333333333,72,-0.009647047722436953,3.996052293406381e-05,-0.0002040866975910051,2.8802557631628522e-08,-7.040857622460503e-06,3.821388794877822e-05,3.908773374338151e-07,5.96300898157947e-07
12,0.018407769454627694,1706.6666666666665,72,4.35320943514987e-05,3.8946070654718e-05,-0.00022090359908875503,2.870050253245199e-08,-1.2209161655092486e-05,3.710076006370136e-05,1.7510147132820326e-07,5.115913333283999e-07
12,0.018407769454627694,1728.0,72,0.00973474668119912,3.813328694659926e-05,-0.00020409106567642022,2.8962016216065667e-08,-1.6329442978698925e-05,3.784563396875824e-05,-1.23312078471632e-07,4.865861312828729e-07
12,0.018407769454627694,1749.3333333333333,72,0.017952142981198564,3.7502049743022406e-05,-0.00015620420183859283,2.9183660955897995e-08,-2.148201224437364e-05,3.924374963364466e-05,-4.848213666183383e-07,5.751839550027647e-07
12,0.018407769454627694,1770.6666666666665,72,0.02344266168529506,3.694528242352697e-05,-8.453975592816453e-05,2.9301261784115362e-08,-2.608968928606903e-05,3.892624587420521e-05,-1.1863401028644805e-08,4.620801338459013e-07
12,0.018407769454627694,1792.0,72,0.025368782701634392,3.6578175579688966e-05,-7.584475143825382e-09,2.9423423989770354e-08,-2.5607811756561574e-05,3.895059299815843e-05,3.0691525962698724e-07,4.4504216297987024e-07
12,0.018407769454627694,1813.3333333333333,72,0.0234378268926484,3.648733535236441e-05,8.452653925782018e-05,2.952387465054216e-08,-2.2776125207910856e-05,3.98702772181258e-05,-8.488283949768394e-08,5.016346543874149e-07
12,0.018407769454627694,1834.6666666666665,72,0.017943201780162128,3.631830927447504e-05,0.00015618849298886363,2.9753810849552002e-08,-2.512012681013215e-05,3.977828954455886e-05,4.096253483111979e-07,5.284917889524091e-07
12,0.018407769454627694,1856.0,72,0.009721383841357201,3.58872161983733e-05,0.00020406937396215614,2.994188581558056e-08,-3.053465473071581e-05,3.843855762344929e-05,9.247585258681084e-07,4.918093432256529e-07
12,0.018407769454627694,1877.3333333333333,72,2.5703501942158374e-05,3.5522707413358194e-05,0.00022088477063715266,2.994138404440207e-08,-3.298279344401377e-05,3.899936995187801e-05,5.5689993156841245e-08,4.756078376804321e-07
12,0.018407769454627694,1898.6666666666665,72,-0.009667876588539886,3.5738669490147e-05,0.00020407067642067166,3.0156426965032054e-08,-3.524321805372331e-05,3.897270313303206e-05,-1.7380451910699214e-07,5.160784562226571e-07
12,0.018407769454627694,1920.0,72,-0.017885094858679413,3.651570902060661e-05,0.0001561858047506474,3.054855594026586e-08,-4.009561256106042e-05,3.761556193508317e-05,4.3318748090832345e-07,5.103309888908368e-07
12,0.018407769454627694,1941.3333333333333,72,-0.02337555433093028,3.716036180952462e-05,8.452490173337444e-05,3.0301154082627955e-08,-4.5441895300183885e-05,3.703595282564678e-05,-1.5828414938282094e-08,5.01379511883802e-07
12,0.018407769454627694,1962.6666666666665,72,-0.02530335018187092,3.729161433415667e-05,-5.1707680650721995e-09,2.9777677411512518e-08,-4.901956756942229e-05,3.786531184096803e-05,-2.0404104802798506e-08,5.029624680897388e-07
12,0.018407769454627694,1984.0,72,-0.023374717994826433,3.698069029953739e-05,-8.453761503313398e-05,2.98094008155419e-08,-4.529711330465153e-05,3.795063478978421e-05,1.0947819413260583e-06,4.651151862599619e-07
12,0.018407769454627694,2005.3333333333333,72,-0.0178837152969666,3.622222011088539e-05,-0.00015619971474422134,3.013505044120879e-08,-3.5813511750627074e-05,3.6802786508796755e-05,9.263813958883371e-07,4.7410836085635336e-07
12,0.018407769454627694,2026.6666666666665,72,-0.009666639315081696,3.548662956417531e-05,-0.00020408328728976327,3.0051605972049736e-08,-3.292826004833685e-05,3.612118952393929e-05,1.5894087420126253e-07,5.217178065495158e-07
12,0.018407769454627694,2048.0,72,2.841966154117417e-05,3.559820687645664e-05,-0.00022089784546822883,2.996940861865695e-08,-3.1956286931762255e-05,3.520267647019721e-05,3.1086777130466355e-07,4.705400801658817e-07
12,0.018407769454627694,2069.333333333333,72,0.009728803345068534,3.655993713449682e-05,-0.00020407871187807342,3.037077691692305e-08,-1.980222842930789e-05,3.514171271706191e-05,-1.8118541378835176e-07,4.953593936862962e-07
12,0.018407769454627694,2090.6666666666665,72,0.017956337033631423,3.7632782311136805e-05,-0.0001561918281645393,3.0800400922388757e-08,-1.0630923561788983e-05,3.6241306090750925e-05,-8.864010083302478e-07,5.638777173883558e-07
12,0.018407769454627694,2112.0,72,0.02345490692581336,3.8430345830824206e-05,-8.453084224967666e-05,3.0706641856559957e-08,-1.5871759002053266e-05,3.7094166795237555e-05,-2.915645840643861e-07,4.4871910632836264e-07
12,0.018407769454627694,2133.333333333333,72,0.025386226480640393,3.882711761303667e-05,3.313749349949312e-09,3.05706370227484e-08,-1.5543851705615347e-05,3.85098097119689e-05,-1.7796951634032404e-07,4.94427490291132e-07
12,0.018407769454627694,2154.6666666666665,72,0.023458080012173192,3.8788304194266756e-05,8.454013894675218e-05,3.0642888450528535e-08,-3.99437503127468e-06,4.0796727970555954e-05,-8.423776342015579e-07,4.855113365979955e-07
12,0.018407769454627694,2176.0,72,0.017966926325398726,3.856946022287805e-05,0.0001562016364822009,3.056297984641395e-08,-1.0124046428369055e-06,4.232828734023618e-05,-3.693393598426944e-07,4.889457531220824e-07
12,0.018407769454627694,2197.333333333333,72,0.00974853925477766,3.8328490049171235e-05,0.0002040837950490587,3.0514611688926086e-08,-6.582360681090867e-06,4.209429951489775e-05,1.5228230165062612e-07,5.411280148493047e-07
12,0.018407769454627694,2218.6666666666665,72,5.1933284192474206e-05,3.807626227339318e-05,0.00022090247831435997,3.088475440958561e-08,-4.037765647267597e-06,4.193579749019299e-05,-3.0398886356953094e-07,4.577643647044101e-07
12,0.018407769454627694,2240.0,72,-0.009644393427268591,3.812978353313032e-05,0.00020409153858154153,3.115505446093147e-08,9.627743510569445e-06,4.309049947656754e-05,-2.873043128435477e-07,4.7336202535368066e-07
12,0.018407769454627694,2261.333333333333,72,-0.01786184073254939,3.8576243723748944e-05,0.00015620920385891015,3.1212992421923284e-08,2.342217359418563e-05,4.529373597543113e-05,-3.3770923493720844e-08,4.773412060607372e-07
12,0.018407769454627694,2282.6666666666665,72,-0.023353330532756587,3.88943315051972e-05,8.45469751178713e-05,3.1317818925779646e-08,2.354406715481768e-05,4.610325781758674e-05,-2.0425786200424202e-07,5.233549952318883e-07
12,0.018407769454627694,2304.0,72,-0.025284547967043623,3.8788660928154066e-05,1.2409059399001204e-08,3.123923483382581e-08,1.4552490737976125e-05,4.46106294214887e-05,1.0104781126041212e-07,4.774132229709354e-07
12,0.018407769454627694,2325.333333333333,72,-0.02335674500662272,3.8297111779012454e-05,-8.45226975115796e-05,3.1221388858970537e-08,1.8164676603390168e-05,4.312073236698943e-05,1.8469598668671293e-07,4.4793696810652957e-07
