k,count,transfer_mean,dissipation_mean,production_mean,total_mean,transfer_sem,dissipation_sem,production_sem,total_sem
1.3115535736422232e-01,1.8800000000000000e+02,1.9277298768645542e-12,-3.0603734386425462e-12,1.1326122199737679e-12,-3.1341804223831771e-17,6.2876797434552835e-14,6.2500174823021074e-14,6.5258090525894239e-16,4.6568824965269203e-17
1.3153885256119374e-01,1.3600000000000000e+02,1.3529217682340718e-12,-2.1693726408963369e-12,8.1641708875124659e-13,-3.3783911018283365e-17,4.3745005996314662e-14,4.3758453529135390e-14,4.6762577181560374e-16,3.6172125777912770e-17
1.3192234775816514e-01,1.5600000000000000e+02,1.5434409086691455e-12,-2.4757507660202455e-12,9.3224692943901309e-13,-6.2927912086669624e-17,4.9952399410158043e-14,4.9916230032432306e-14,6.2376181376099383e-16,5.9522915870091721e-17
1.3230584295513656e-01,1.3200000000000000e+02,1.2678119619913600e-12,-2.0534596689350078e-12,7.8566103247425739e-13,1.3325530609345132e-17,4.1327318186856791e-14,4.1220813207116124e-14,3.7780400330735424e-16,3.9316892998398988e-17
1.3268933815210796e-01,1.0800000000000000e+02,1.0302527972131782e-12,-1.6710146853085064e-12,6.4079865025893771e-13,3.6762163609645902e-17,3.3809525680229578e-14,3.3645984152430978e-14,4.0735135066746863e-16,3.1177805751183574e-17
1.3307283334907938e-01,1.4400000000000000e+02,1.3373925203151651e-12,-2.1878304637667958e-12,8.5044909333325512e-13,1.1149881623935861e-17,4.4053200548791502e-14,4.3695526876823109e-14,4.1681493983564695e-16,4.7325001740159479e-17
1.3345632854605077e-01,7.6000000000000000e+01,6.9508384617906747e-13,-1.1418610896492228e-12,4.4680469136175807e-13,2.7447891602805682e-17,2.3017751968288660e-14,2.2790606057204780e-14,3.0023802818831288e-16,1.9253583105551886e-17
1.3383982374302220e-01,1.4000000000000000e+02,1.2526987043462585e-12,-2.0714819324562810e-12,8.1876806419955611e-13,-1.5163910466164060e-17,4.2318378422151048e-14,4.2659982200916948e-14,4.8158146491867984e-16,4.7556995694142199e-17
1.3422331893999359e-01,6.4000000000000000e+01,5.5975310723503588e-13,-9.3352379251492404e-13,3.7376079165007001e-13,-9.8936298179939983e-18,1.8621515204085238e-14,1.8370439093959854e-14,3.4790575823661987e-16,1.9873686683587149e-17
1.3460681413696501e-01,1.0000000000000000e+02,8.5895557124658818e-13,-1.4397106527042516e-12,5.8079163570783033e-13,3.6554250166972859e-17,2.9485875402689088e-14,2.9255248102124207e-14,3.7633838672431170e-16,3.7416742514383468e-17
1.3499030933393641e-01,6.8000000000000000e+01,5.6500248594832987e-13,-9.5841829748309427e-13,3.9339341460886986e-13,-2.2396925894514122e-17,1.9102687001529605e-14,1.9046072156722136e-14,2.6654892684083420e-16,2.0973244938567660e-17
1.3537380453090783e-01,4.8000000000000000e+01,3.9347831728241559e-13,-6.6991991841356144e-13,2.7642922964488048e-13,-1.2371486265373489e-17,1.3614572354943544e-14,1.3751458206685498e-14,2.8756285189070885e-16,2.2535021412930535e-17
1.3575729972787925e-01,8.4000000000000000e+01,6.7001993087784472e-13,-1.1527476854884650e-12,4.8274764428974221e-13,1.9889679121692200e-17,2.2913101678163321e-14,2.3012172813272681e-14,2.4965871561136442e-16,4.3433360237520623e-17
1.3614079492485065e-01,3.6000000000000000e+01,2.7832390092300851e-13,-4.8425336655319116e-13,2.0591128949455714e-13,-1.8176135625507274e-17,9.5782235536328479e-15,9.7767824257119074e-15,2.0596544605891216e-16,1.9021862985852830e-17
1.3652429012182207e-01,6.0000000000000000e+01,4.5045460159404529e-13,-7.9164578299040018e-13,3.4116422583466133e-13,-2.6955561693621214e-17,1.5709664165917316e-14,1.5782494450555977e-14,1.6987235864701860e-16,2.7077793173636628e-17
1.3690778531879347e-01,2.4000000000000000e+01,1.7369876554525035e-13,-3.0979770860729424e-13,1.3609245289683836e-13,-6.4901652055438253e-18,6.0840852800555554e-15,6.0046487071059672e-15,2.0156636061397639e-16,1.3640151506126689e-17
1.3729128051576489e-01,2.0000000000000000e+01,1.4083697385720278e-13,-2.5413338897270888e-13,1.1328358648799604e-13,-1.2828627510110538e-17,4.8778215169707889e-15,4.9621348390114839e-15,2.6193258022900733e-16,1.0261760463231294e-17
1.3767477571273629e-01,2.8000000000000000e+01,1.8938325016728938e-13,-3.4722056400438438e-13,1.5782121155533906e-13,-1.6102281755910490e-17,6.5531038737240838e-15,6.5337022367597270e-15,1.8383912829152208e-16,1.7541252803687764e-17
1.3805827090970771e-01,8.0000000000000000e+00,5.1340060074626015e-14,-9.6094209507492134e-14,4.4756169851424383e-14,2.0204185582698269e-18,1.7810933801863669e-15,1.7417969189734510e-15,7.9961159612854823e-17,6.9074842209858939e-18
1.3844176610667910e-01,4.0000000000000000e+00,2.4371172987084326e-14,-4.6652968371940057e-14,2.2284428014977104e-14,2.6326301213722901e-18,7.5156320830580233e-16,7.4662085921084755e-16,4.3206204493400943e-17,5.3911676907125433e-18
