k,count,transfer_mean,transfer_std,transfer_sem,dissipation_mean,dissipation_std,dissipation_sem,production_mean,production_std,production_sem,total_mean,total_std,total_sem
7.9383505773081925e-02,1.2920000000000000e+03,9.2908521544719770e-15,3.7093095219527750e-16,1.3114389582463189e-16,-7.2014091577766564e-13,3.8015761059463964e-16,1.3440601218557230e-16,7.1078818249817607e-13,4.8497754982834482e-17,1.7146545710342968e-17,-6.1881125017550505e-17,2.9974347136205888e-17,1.0597532060825376e-17
7.9767000970053348e-02,1.3280000000000000e+03,9.4624493733839694e-15,3.7975317686056525e-16,1.3426302326762000e-16,-7.3312468179287472e-13,4.2730611689003780e-16,1.5107552644771862e-16,7.2356580656675304e-13,7.7701658008699341e-17,2.7471684643694654e-17,-9.6425852737624062e-17,3.2660061337459645e-17,1.1547075422843148e-17
8.0150496167024757e-02,1.3440000000000000e+03,9.4846974475043637e-15,3.7540065810733038e-16,1.3272417550479298e-16,-7.3468950578240091e-13,3.6450693187150095e-16,1.2887266165792059e-16,7.2514116408240514e-13,1.0818475584581843e-16,3.8249087239794597e-17,-6.3644252491204209e-17,5.1549041364697307e-17,1.8225338356321653e-17
8.0533991363996166e-02,1.2760000000000000e+03,8.9203658312359938e-15,3.5822821762188920e-16,1.2665280094640406e-16,-6.9095924413089232e-13,3.5700575981761337e-16,1.2622059684484513e-16,6.8196071995304228e-13,1.0668703524170436e-16,3.7719563042048661e-17,-7.8158346614048041e-17,3.6465694647111372e-17,1.2892569982825219e-17
8.0917486560967575e-02,1.3200000000000000e+03,9.1491091799102657e-15,3.6065599054100249e-16,1.2751114829354710e-16,-7.0807002592051868e-13,4.2850088932883182e-16,1.5149794229444163e-16,6.9881527412015159e-13,8.7618974015356471e-17,3.0977985343433226e-17,-1.0564262045686189e-16,7.1088173244226424e-17,2.5133464681578295e-17
8.1300981757938984e-02,1.3520000000000000e+03,9.2888822924508993e-15,3.6582319414790905e-16,1.2933803064865469e-16,-7.1852442011253083e-13,3.7390410266965758e-16,1.3219506325559297e-16,7.0914788466368922e-13,8.9943414158397151e-17,3.1799799037236378e-17,-8.7653156390616604e-17,6.2109575093138098e-17,2.1959050862486519e-17
8.1684476954910393e-02,1.3240000000000000e+03,9.0068550034829099e-15,3.5613770026132662e-16,1.2591369144548305e-16,-6.9696137141897920e-13,3.5174439229702014e-16,1.2436042251878207e-16,6.8784346759251008e-13,8.7390370126733101e-17,3.0897161663507630e-17,-1.1104882298611888e-16,3.9185172623218313e-17,1.3854050641921562e-17
8.2067972151881802e-02,1.3760000000000000e+03,9.2768147735203045e-15,3.7198955163037156e-16,1.3151816724418952e-16,-7.1755683293438814e-13,3.4493635795750339e-16,1.2195341889477049e-16,7.0820575608560315e-13,9.9816338270275349e-17,3.5290404832060995e-17,-7.4262075264647223e-17,5.8912679283066511e-17,2.0828777509462281e-17
8.2451467348853211e-02,1.2960000000000000e+03,8.6578920170661367e-15,3.4236136542429772e-16,1.2104302155390325e-16,-6.6956938739974978e-13,3.4984154717200638e-16,1.2368766517305956e-16,6.6083702089267903e-13,6.5564237016143105e-17,2.3180458298718421e-17,-7.4474490004733743e-17,3.4766470927187354e-17,1.2291803675269566e-17
8.2834962545824620e-02,1.3920000000000000e+03,9.2224335167672177e-15,3.6426352291959663e-16,1.2878660359767408e-16,-7.1260574525743357e-13,3.1189155802238580e-16,1.1027031783623327e-16,7.0327962458623147e-13,7.6867698897052954e-17,2.7176835572155920e-17,-1.0368715443490150e-16,4.9037451568713223e-17,1.7337357268172010e-17
8.3218457742796029e-02,1.3720000000000000e+03,9.0005821292775364e-15,3.6114350131258482e-16,1.2768350937979077e-16,-6.9588903352645044e-13,3.4020701081422511e-16,1.2028134217697182e-16,6.8679504566976547e-13,9.2013342431697482e-17,3.2531629196546590e-17,-9.3405727407607480e-17,4.7285069870964481e-17,1.6717796777319344e-17
8.3601952939767438e-02,1.3200000000000000e+03,8.5783779296941396e-15,3.3960194344575936e-16,1.2006741855731342e-16,-6.6348893343296439e-13,3.1073819783207186e-16,1.0986254343037247e-16,6.5481288675823777e-13,9.9658485344933624e-17,3.5234595395091364e-17,-9.7668745032434900e-17,5.0125286849959822e-17,1.7721965120263733e-17
8.3985448136738861e-02,1.4320000000000000e+03,9.2228754373615905e-15,3.5875588133314193e-16,1.2683935824061050e-16,-7.1320218076291187e-13,2.9050573941243430e-16,1.0270928915607218e-16,7.0386875054355823e-13,1.1394725389401995e-16,4.0286437963023367e-17,-1.1055478199198434e-16,6.7581001035922389e-17,2.3893492055937906e-17
8.4368943333710270e-02,1.3560000000000000e+03,8.6506516976927293e-15,3.4193091375943887e-16,1.2089083390830590e-16,-6.6916385696701075e-13,3.6765536122313642e-16,1.2998579953023470e-16,6.6039382656821435e-13,8.9800421089800923e-17,3.1749243353002839e-17,-1.1937870110361504e-16,3.4595406889398251e-17,1.2231323404700653e-17
8.4752438530681679e-02,1.4240000000000000e+03,9.0063279033627840e-15,3.6204687610820315e-16,1.2800290060175814e-16,-6.9638133092274522e-13,3.4496162910794637e-16,1.2196235359569379e-16,6.8724526757210048e-13,9.2602895055505621e-17,3.2740067525627117e-17,-1.2973544728197388e-16,4.2364327636558445e-17,1.4978051676109570e-17
8.5135933727653088e-02,1.3840000000000000e+03,8.6682612600408408e-15,3.4005569512048029e-16,1.2022784400039838e-16,-6.7065996709411737e-13,3.4862122768992108e-16,1.2325621708256128e-16,6.6187325750590346e-13,8.9364486790950709e-17,3.1595117303568448e-17,-1.1844832817303333e-16,4.8686551780340827e-17,1.7213295458234489e-17
8.5519428924624497e-02,1.3760000000000000e+03,8.5404842274290300e-15,3.4574275779167675e-16,1.2223852429031633e-16,-6.6087709835272842e-13,3.6504471885448118e-16,1.2906279806917018e-16,6.5223208166137769e-13,9.6009885462363594e-17,3.3944620535690508e-17,-1.0453246392172624e-16,5.9775907674471791e-17,2.1133974834099994e-17
8.5902924121595906e-02,1.3800000000000000e+03,8.4950236002554662e-15,3.3646074926399806e-16,1.1895683870383985e-16,-6.5698924840746707e-13,3.7214021936928261e-16,1.3157143633413455e-16,6.4836645304086059e-13,1.0767479995451756e-16,3.8068790605372164e-17,-1.2777176635102979e-16,3.5383681225676125e-17,1.2510020469009358e-17
8.6286419318567315e-02,1.4480000000000000e+03,8.8234501199418809e-15,3.5593595231369488e-16,1.2584236277455262e-16,-6.8328032169698691e-13,3.5151689466527040e-16,1.2427998995972500e-16,6.7434960386115664e-13,1.8156000300960043e-16,6.4191154660169214e-17,-1.0726771588847459e-16,6.9067740049258835e-17,2.4419133675030305e-17
8.6669914515538723e-02,1.4400000000000000e+03,8.6950419727877743e-15,3.4656023083037803e-16,1.2252754465486775e-16,-6.7333815796178210e-13,2.8434493741720791e-16,1.0053111672188609e-16,6.6453969760054407e-13,7.7316059351765814e-17,2.7335354931127595e-17,-1.0341838845027871e-16,4.5499290405725047e-17,1.6086428392532098e-17
8.7053409712510132e-02,1.4120000000000000e+03,8.4447540315749141e-15,3.3564902954422705e-16,1.1866985244470338e-16,-6.5446633258334228e-13,3.2242483946173618e-16,1.1399439520318880e-16,6.4589765661141539e-13,9.9190354556221602e-17,3.5069086167501124e-17,-1.2392194035194664e-16,5.0726300787034108e-17,1.7934455635510159e-17
8.7436904909481541e-02,1.4320000000000000e+03,8.4859250737110355e-15,3.3860539642506419e-16,1.1971508597926101e-16,-6.5791189881011407e-13,3.2351974522667294e-16,1.1438150284876231e-16,6.4929751811200802e-13,8.9869070225633621e-17,3.1773514487737793e-17,-1.2845562439510907e-16,4.0775569100302865e-17,1.4416340708782403e-17
8.7820400106452950e-02,1.4480000000000000e+03,8.5058611578346497e-15,3.3648059614324009e-16,1.1896385563528856e-16,-6.5948116048496157e-13,3.4865409907317749e-16,1.2326783887156507e-16,6.5084926580937341e-13,6.0853429101321082e-17,2.1514936187999464e-17,-1.2603351775365503e-16,5.1792483915801493e-17,1.8311408295679213e-17
8.8203895303424373e-02,1.4440000000000000e+03,8.3958465405138111e-15,3.3436604791714104e-16,1.1821624994037825e-16,-6.5189200628077957e-13,3.3859323349019749e-16,1.1971078573239933e-16,6.4336594079718705e-13,6.3487961080595049e-17,2.2446383901898182e-17,-1.3021894307864975e-16,3.3727712970654791e-17,1.1924547277731738e-17
8.8587390500395782e-02,1.4560000000000000e+03,8.3938472315575185e-15,3.3567140714392853e-16,1.1867776412095119e-16,-6.5163865437796110e-13,3.4341763298206146e-16,1.2141646853032430e-16,6.4311947738167633e-13,7.2330166261896211e-17,2.5572575524068622e-17,-1.2532976472717329e-16,6.6481222555525552e-17,2.3504661645292085e-17
8.8970885697367191e-02,1.4480000000000000e+03,8.2617946878902432e-15,3.3043235102634625e-16,1.1682547806707152e-16,-6.4254218935579582e-13,3.9862070924086409e-16,1.4093370331280303e-16,6.3417580085225102e-13,1.2731572044832294e-16,4.5012904640329968e-17,-1.0459381565451601e-16,6.2927768669323751e-17,2.2248325975508595e-17
8.9354380894338600e-02,1.4880000000000000e+03,8.4147901401269431e-15,3.3869113293346500e-16,1.1974539841250375e-16,-6.5459742914460541e-13,3.5196045962876341e-16,1.2443681385651635e-16,6.4605082692775404e-13,9.3349860932758296e-17,3.3004159844187278e-17,-1.3181207672436917e-16,3.9141317987372839e-17,1.3838545686725161e-17
8.9737876091310009e-02,1.4600000000000000e+03,8.1744836718216049e-15,3.2790300465675076e-16,1.1593121908211625e-16,-6.3675470783222150e-13,2.7396912296631674e-16,9.6862712342606820e-17,6.2843287887343995e-13,9.4262349314166891e-17,3.3326773205311253e-17,-1.4734528695988901e-16,4.9166538482746911e-17,1.7382996384309844e-17
9.0121371288281418e-02,1.4560000000000000e+03,8.0744600357220285e-15,3.2215318625499895e-16,1.1389835129088130e-16,-6.2962853216112841e-13,3.4838857802848833e-16,1.2317396300594135e-16,6.2143895249584193e-13,1.0617640820655913e-16,3.7539029122444478e-17,-1.1511962956438495e-16,4.8487376509991561e-17,1.7142876366080173e-17
9.0504866485252827e-02,1.4720000000000000e+03,8.0888797613442267e-15,3.2813019766165706e-16,1.1601154393931997e-16,-6.3128990458830449e-13,3.3468523797601321e-16,1.1832910066793618e-16,6.2303022896501489e-13,8.0933819923248240e-17,2.8614426447529867e-17,-1.7079586194532418e-16,4.6302578914911606e-17,1.6370433768579625e-17
9.0888361682224236e-02,1.4920000000000000e+03,8.1161853671210804e-15,3.2615716484134304e-16,1.1531397149594612e-16,-6.3438188976978395e-13,3.4677007547036137e-16,1.2260173593883169e-16,6.2612440392673429e-13,8.5565415615383579e-17,3.0251942808341514e-17,-1.4130047592848619e-16,3.0855498170247115e-17,1.0909065996535421e-17
9.1271856879195645e-02,1.5200000000000000e+03,8.1848518060113853e-15,3.2960243749503168e-16,1.1653205932417603e-16,-6.4083652433745129e-13,3.2205316488545685e-16,1.1386298839654791e-16,6.3251618053707344e-13,1.0852854712843704e-16,3.8370635813420818e-17,-1.3549199436642616e-16,4.0499641351316982e-17,1.4318785517569675e-17
9.1655352076167054e-02,1.4960000000000000e+03,7.9784032097723093e-15,3.2271603532022075e-16,1.1409734848628272e-16,-6.2546267027070145e-13,3.1817214121663119e-16,1.1249083931946185e-16,6.1734143151341471e-13,6.5089598565506166e-17,2.3012648265189791e-17,-1.4283554751437717e-16,6.2286336256745060e-17,2.2021545371204974e-17
9.2038847273138463e-02,1.4880000000000000e+03,7.8523038036494231e-15,3.1643770394578930e-16,1.1187762314158436e-16,-6.1690452301975639e-13,3.3649571300281252e-16,1.1896920025224551e-16,6.0885829322552924e-13,9.3380757839884591e-17,3.3015083550460625e-17,-1.9392599057776677e-16,4.7741535000844933e-17,1.6879181571676177e-17
9.2422342470109886e-02,1.5240000000000000e+03,7.9645613821157983e-15,3.2006060898170813e-16,1.1315851350083091e-16,-6.2666220015911204e-13,3.3745306964665947e-16,1.1930767693968461e-16,6.1853093505419791e-13,9.0015320675440997e-17,3.1825221830142979e-17,-1.6670372279836834e-16,5.7058397420699784e-17,2.0173189869906913e-17
9.2805837667081295e-02,1.4960000000000000e+03,7.7309009132455419e-15,3.1421210102942695e-16,1.1109075368439018e-16,-6.1009518784708309e-13,3.1921334081101168e-16,1.1285895896633942e-16,6.0218704955919563e-13,4.1444020409513194e-17,1.4652673935600227e-17,-1.7723737464195041e-16,3.1554260013225333e-17,1.1156115615337575e-17
9.3189332864052704e-02,1.5360000000000000e+03,7.8634356925789147e-15,3.1660906113175153e-16,1.1193820705568384e-16,-6.2127884830175892e-13,3.7735495731004609e-16,1.3341512461414685e-16,6.1324508283083346e-13,7.1938838849492965e-17,2.5434220390581362e-17,-1.7032977834628386e-16,4.1774807619686361e-17,1.4769624875321841e-17
9.3572828061024113e-02,1.5560000000000000e+03,7.8781591772265184e-15,3.2078472965499616e-16,1.1341452882007057e-16,-6.2417863539420172e-13,2.7128081300613754e-16,9.5912251241219797e-17,6.1611977475434581e-13,7.7757802199966203e-17,2.7491534612879171e-17,-1.8070146262926915e-16,5.8803074581047032e-17,2.0790026395438328e-17
9.3956323257995522e-02,1.5360000000000000e+03,7.6901353121258815e-15,3.1273232287916627e-16,1.1056757310203967e-16,-6.1104414651047100e-13,3.5232407419248296e-16,1.2456537101838848e-16,6.0316450082859223e-13,7.5988007405905908e-17,2.6865817662784829e-17,-1.8951036975293678e-16,3.6009390310404536e-17,1.2731242037440101e-17
9.4339818454966931e-02,1.5760000000000000e+03,7.8068111484237503e-15,3.1854196411606226e-16,1.1262159145947474e-16,-6.2178176207554942e-13,2.7391785311192598e-16,9.6844585711751748e-17,6.1381494583702466e-13,8.1910332195255031e-17,2.8959675672253807e-17,-1.6000509010103110e-16,3.3608550350798077e-17,1.1882416929449419e-17
9.4723313651938340e-02,1.5120000000000000e+03,7.4013774862009027e-15,3.0276778573651026e-16,1.0704457720956102e-16,-5.9172340082864370e-13,3.1899447562462476e-16,1.1278157843760950e-16,5.8415843524097693e-13,7.9070862188242184e-17,2.7955771423786507e-17,-1.6358810146585848e-16,3.7679589111081090e-17,1.3321746486384116e-17
9.5106808848909749e-02,1.5640000000000000e+03,7.5692867289836665e-15,3.1255423090955036e-16,1.1050460808234453e-16,-6.0715479497169713e-13,3.1313417543934347e-16,1.1070964943720891e-16,5.9940622087035270e-13,5.7795156507629492e-17,2.0433673543141317e-17,-1.7928737236080143e-16,5.4435288720052647e-17,1.9245780894898402e-17
9.5490304045881158e-02,1.5360000000000000e+03,7.3441147905939705e-15,3.0567090209491783e-16,1.0807098384136282e-16,-5.9154099307270557e-13,3.4026563090960578e-16,1.2030206751045058e-16,5.8401796909831726e-13,1.1947127535435406e-16,4.2239474480034499e-17,-1.7890918379429763e-16,4.4276928801200697e-17,1.5654258302721481e-17
9.5873799242852567e-02,1.6080000000000000e+03,7.5998207202844628e-15,3.1514526353493632e-16,1.1142067645218754e-16,-6.1428934999692486e-13,3.3119182433741737e-16,1.1709399243126583e-16,6.0648848033856662e-13,5.4153943879472389e-17,1.9146310472585327e-17,-2.0104893807373319e-16,4.7649044037749355e-17,1.6846481078074500e-17
9.6257294439823990e-02,1.5720000000000000e+03,7.3233615436934575e-15,3.0725929553701550e-16,1.0863256572841257e-16,-5.9565737790442471e-13,3.6303565185619570e-16,1.2835248561999729e-16,5.8811298525629371e-13,7.4947362094407249e-17,2.6497893984499485e-17,-2.2103110443756837e-16,3.4570222723527167e-17,1.2222419457467669e-17
9.6640789636795399e-02,1.5840000000000000e+03,7.2742608652062199e-15,3.0441268928418580e-16,1.0762613843604062e-16,-5.9542915149878900e-13,2.7011625750263004e-16,9.5500518694420661e-17,5.8796679767375449e-13,5.9050378805889833e-17,2.0877461642639542e-17,-1.8809295982825524e-16,3.8390657426862615e-17,1.3573147100372123e-17
9.7024284833766808e-02,1.5680000000000000e+03,7.0841102969286085e-15,2.9804925705212976e-16,1.0537632539458668e-16,-5.8470597906460643e-13,3.0020162257521343e-16,1.0613730152306898e-16,5.7741114375908274e-13,8.6226536136838882e-17,3.0485684210292829e-17,-2.1072500859509581e-16,4.9155877946348116e-17,1.7379227315520507e-17
9.7407780030738217e-02,1.5960000000000000e+03,7.0883021931500825e-15,3.0572442565598257e-16,1.0808990727785389e-16,-5.9039650894485275e-13,3.1791794192531732e-16,1.1240096629813142e-16,5.8311580871624500e-13,3.5450184503115799e-17,1.2533532928233719e-17,-1.9239803545766405e-16,3.2123264294910671e-17,1.1357289008389517e-17
9.7791275227709626e-02,1.6240000000000000e+03,7.0508165754581344e-15,3.0679268283128254e-16,1.0846759322420678e-16,-5.9596609634310177e-13,3.0131638941925095e-16,1.0653143112049940e-16,5.8872676508058117e-13,5.1901324695014120e-17,1.8349889322204652e-17,-1.8851468706260811e-16,3.4407772195643585e-17,1.2164984522530760e-17
9.8174770424681035e-02,1.4760000000000000e+03,6.4032047596215049e-15,2.7580037911509966e-16,9.7510159163053809e-17,-5.3753934939454790e-13,2.2916727682176632e-16,8.1022867733362839e-17,5.3094865277839113e-13,8.7587646533984455e-17,3.0966909406175403e-17,-1.8749185653523837e-16,4.0339010744235881e-17,1.4261994021803095e-17
9.8558265621652444e-02,1.4040000000000000e+03,6.1060653580555875e-15,2.6073393258464929e-16,9.2183365908020809e-17,-5.0742248841512671e-13,2.8554836202651733e-16,1.0095659157283081e-16,5.0113996158481846e-13,6.8186662350906030e-17,2.4107625667401552e-17,-1.7646147225259571e-16,2.7232486782952184e-17,9.6281380363992582e-18
9.8941760818623853e-02,1.3280000000000000e+03,5.7225724303434887e-15,2.4664301078347999e-16,8.7201472728632732e-17,-4.7620382834150919e-13,2.4471928159522830e-16,8.6521331751543101e-17,4.7030515187327446e-13,3.0620072051016159e-17,1.0825830293847101e-17,-1.7610403789113489e-16,5.4949272286752420e-17,1.9427501527614330e-17
9.9325256015595262e-02,1.2840000000000000e+03,5.5102974098581905e-15,2.3414672655770783e-16,8.2783369070793734e-17,-4.5688192322531092e-13,2.2565095047581196e-16,7.9779658631318218e-17,4.5117171829854323e-13,8.4690900761605453e-17,2.9942755116664075e-17,-1.9990751690948849e-16,3.7591170316002989e-17,1.3290485721592083e-17
9.9708751212566671e-02,1.2600000000000000e+03,5.3871810441380495e-15,2.3092527701540220e-16,8.1644414662486429e-17,-4.4492487410719961e-13,2.3851950139240554e-16,8.4329378439902052e-17,4.3935032310804899e-13,8.7036592674426368e-17,3.0772082445729131e-17,-1.8736995501257260e-16,4.9893384698401567e-17,1.7639975328294437e-17
1.0009224640953808e-01,1.1680000000000000e+03,4.9519670113032215e-15,2.0990382253432826e-16,7.4212208155500578e-17,-4.0933795239690353e-13,2.2421976843100217e-16,7.9273659366819499e-17,4.0421559119629736e-13,4.4623685489331227e-17,1.5776855305520926e-17,-1.7039418930298225e-16,3.3706242695575383e-17,1.1916956389180444e-17
1.0047574160650950e-01,1.2120000000000000e+03,5.0995784631144467e-15,2.1650873814968131e-16,7.6547398465891098e-17,-4.2149283056500602e-13,2.1973775856522265e-16,7.7689029582100640e-17,4.1622709787258888e-13,6.4791330498503845e-17,2.2907194578795419e-17,-1.6615422930265384e-16,3.4317267574234623e-17,1.2132986306767261e-17
1.0085923680348091e-01,1.1480000000000000e+03,4.7881879029412661e-15,2.0136861613680471e-16,7.1194556994242720e-17,-3.9621055130208502e-13,1.9307510854123572e-16,6.8262359263918233e-17,3.9124135816503796e-13,1.1018235304347073e-16,3.8955344502064189e-17,-1.8100523410577748e-16,3.9987763824217433e-17,1.4137809482295129e-17
